initiator_role,metadata,app_version,initiator,session_id,ip_address,previous_hash,event_type,feature,action,user_agent,hash,status,id,created_date,updated_date,created_by_id,is_sample
"system","{""count"":500}","2025.5","System","sess_1771627142026_kizojxfhw","","","EXPORT_DATA","AuditLog","Exported audit logs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","227c2bee0a9e44a4e5375efafeec17956df3a64945fdff7c277fe073291546a4","SUCCESS","6998e4e3f816eba8f8ef66e8","2026-02-20T22:49:07.261000","2026-02-20T22:49:07.261000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4987b3e954ab38ec887f1926f7d674bddad89b1790429fe9f8a4611b1ad23a60","AUTHORIZED","6998e36362cd8193f1504cfd","2026-02-20T22:42:43.087000","2026-02-20T22:42:43.087000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6d16f9025b73c5e483e957ba2215d312b1cef354cbed820cd9b97ff3ddbf6be8","AUTHORIZED","6998e362c1b06c41cecd4086","2026-02-20T22:42:42.779000","2026-02-20T22:42:42.779000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3f5ae040ce295a898cbc5706efac9304739e6068b93b63522d35b57ee103a435","AUTHORIZED","6998e3622ee43836a62c8581","2026-02-20T22:42:42.530000","2026-02-20T22:42:42.530000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","03d30e68a907537d3729a1274cd500f490de683931c50c8b90c6891c354f2307","AUTHORIZED","6998e36221948814948d535c","2026-02-20T22:42:42.247000","2026-02-20T22:42:42.247000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","b2a9463d90919293255e99e6cfca73725862a728a245e0229f01d702176d6434","AUTHORIZED","6998e3619baadc8deae34b5e","2026-02-20T22:42:41.804000","2026-02-20T22:42:41.804000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","95af3668fe1852734f68e3806c42a4d2165be7287ba9c6e205d2269c7e8a1306","AUTHORIZED","6998e361786c1e47d0322a95","2026-02-20T22:42:41.591000","2026-02-20T22:42:41.591000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f0257aa8e84e5d85c63f185ef945b41df810834acd2215e66cbf335b0325cedc","AUTHORIZED","6998e35faf00f45d8dfc6979","2026-02-20T22:42:39.505000","2026-02-20T22:42:39.505000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","2d157324c8b17f5511ed2927cbd73adf8ae9f9646565e33d78da31a039eb3beb","AUTHORIZED","6998e35d9baadc8deae34b5a","2026-02-20T22:42:37.555000","2026-02-20T22:42:37.555000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3b43d08cdfc9920bd28d47ace014e9cf584bc632c8b497b7660770f615440c72","AUTHORIZED","6998e35d22fffb213476bd6f","2026-02-20T22:42:37.206000","2026-02-20T22:42:37.206000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d462700e164be094e1c129c3247945ed684a46789b740f4c842a0aa20a4d1b98","AUTHORIZED","6998e35c2c4b65244182ebf9","2026-02-20T22:42:36.957000","2026-02-20T22:42:36.957000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","cb10879ee1612bb49e34757cad328552c2a8a206b5264ebe430124dd62bae84a","AUTHORIZED","6998e35c88f51f1a94f9fd53","2026-02-20T22:42:36.698000","2026-02-20T22:42:36.698000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","01156131ebc0df4b83deec6415cf879a1cac6c42a3846d5c2aa073e9db61f9cd","AUTHORIZED","6998e35c660744d1aa332833","2026-02-20T22:42:36.520000","2026-02-20T22:42:36.520000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","036c673929a2cfbb8a27067be533c87e8107a6320e8f3b72a0a3b1e06eace57b","AUTHORIZED","6998e35c7dba134b8f32571b","2026-02-20T22:42:36.115000","2026-02-20T22:42:36.115000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","027d379dbe98c4b11a380a8dc7e7013f9c191465e928c0016d9438d8ef177f1d","AUTHORIZED","6998e35b98e6931f8cff2475","2026-02-20T22:42:35.712000","2026-02-20T22:42:35.712000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6739f1e43c3ab0cdb247765203965ea0950d24d317fb7340fb3c1785a37b476e","AUTHORIZED","6998e35b950fdfaa55153260","2026-02-20T22:42:35.500000","2026-02-20T22:42:35.500000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1fa961f3c86506097caefd99c67fc7e19f88fb3c70d8df99d09f23dc3f6794c0","AUTHORIZED","6998e358dd51bf21238d8443","2026-02-20T22:42:32.982000","2026-02-20T22:42:32.982000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","8530f707e49a1e245f04034adea9abc3057d27e93d87ceb83e3536d9da0adfcd","AUTHORIZED","6998e35639fc1bd32c86db0a","2026-02-20T22:42:30.361000","2026-02-20T22:42:30.361000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e6e8da648fdcf3d5d923c85d2821012ddef29907eccdacdbd17b76d519d68253","AUTHORIZED","6998e355014f577189fc1de3","2026-02-20T22:42:29.577000","2026-02-20T22:42:29.577000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3c407790d91295d554a135034888b683df39ff5cf9b12e163b07dd7bf3c6c70e","AUTHORIZED","6998e35586fddc376cf17249","2026-02-20T22:42:29.323000","2026-02-20T22:42:29.323000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ed727d2a45ad59c6ff53f7c201c4ca6f347abb61c10fd5e455e3f8e2eb71bbe7","AUTHORIZED","6998e354cea06dee27c5bf3b","2026-02-20T22:42:28.769000","2026-02-20T22:42:28.769000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9f5bad927cca6c5c4cf4149703b2d0118aaa49abc3181479acf7adc84e193147","AUTHORIZED","6998e3542877c33375787188","2026-02-20T22:42:28.342000","2026-02-20T22:42:28.342000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d604b9af63187c7e20eaa04cb6e111faf6f1690b084857d6e53dd3bdab89e9ac","AUTHORIZED","6998e351bab144da40de4328","2026-02-20T22:42:25.635000","2026-02-20T22:42:25.635000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1e8d096a9b5f06dd52a94dcac93c664342dd0298b32e5bc65d85a191890c9dcf","AUTHORIZED","6998e34e28c19cf77cc63e50","2026-02-20T22:42:22.466000","2026-02-20T22:42:22.467000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","8a12b0ae42d6517265f7acc926dd745e7a8d4bd081753dfe34a0ddeca600e88e","AUTHORIZED","6998e34edfc234aa306cb9fa","2026-02-20T22:42:22.280000","2026-02-20T22:42:22.280000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","37966067893af2e620381dbf0833d1b709a90e1c0e773f5922f81769c7113584","AUTHORIZED","6998e34d660744d1aa332829","2026-02-20T22:42:21.700000","2026-02-20T22:42:21.700000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4c2ab816cca1483a22afb6a3d427a58c05071c0e060defb01f3e015da5bc1b59","AUTHORIZED","6998e34b2a5f4a654184b375","2026-02-20T22:42:19.266000","2026-02-20T22:42:19.266000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","7268fd61c811d5c3e2c24b928db0d670c245b4b0a7f04ad00080d7508c1409aa","AUTHORIZED","6998e34b84d54b0fa9d33e7f","2026-02-20T22:42:19.083000","2026-02-20T22:42:19.083000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","bb62f99c498085aee3a03f309bc5ba6571d2bcbefd0e1884b180a3ab7aba50f1","AUTHORIZED","6998e34aad4f2390797d7ec7","2026-02-20T22:42:18.838000","2026-02-20T22:42:18.838000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","7fe75f628691e14262734255b862cc64381bbfefa136708e9d1e943676109bd2","AUTHORIZED","6998e349735607f178d21866","2026-02-20T22:42:17.873000","2026-02-20T22:42:17.873000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","104eb6fd492f82030c3d764cf6220c6b8596cdc20e6001740a3408894b537955","AUTHORIZED","6998e34927ae37a762414bbb","2026-02-20T22:42:17.041000","2026-02-20T22:42:17.041000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","df8d510f9ed5b26c35e638eccdcf95be0722768184145811a5f5fbd7d56119f7","AUTHORIZED","6998e34840ca6298503d64a6","2026-02-20T22:42:16.831000","2026-02-20T22:42:16.831000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","0320b27073e7aeb9b3beb05e2725116ac65326a032c70e08ca4c8d31e1774494","AUTHORIZED","6998e348a9190e9d05d947d7","2026-02-20T22:42:16.445000","2026-02-20T22:42:16.445000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","8329754e10c527f11cc82b2dfd5beab0fb3fb372c6a70d0f1b84140b2b170ca2","AUTHORIZED","6998e342970c61c0f405a811","2026-02-20T22:42:10.420000","2026-02-20T22:42:10.420000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","61c40874d3203e78fa1984c63a5e0d0a2b77aa39b6e2868b79ee26b7fc215378","AUTHORIZED","6998e342f8f86d1cd6f71023","2026-02-20T22:42:10.155000","2026-02-20T22:42:10.155000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","bffee30138dc196fb6c96b7829d3b37b959efd490a983f1ab9312a602d0fa4e7","AUTHORIZED","6998e340c68c7577c2933d6b","2026-02-20T22:42:08.907000","2026-02-20T22:42:08.907000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","39725192448b105fdcc8a24232c6a129973c4eb23a10114073fed5a3e91f5941","AUTHORIZED","6998e340ecd81906e90f5005","2026-02-20T22:42:08.623000","2026-02-20T22:42:08.623000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6bb52c18feb7ec6baece9169a46eeee81c599cddf16b74bfcef77cf53bb729c6","AUTHORIZED","6998e34085751af343522fc8","2026-02-20T22:42:08.487000","2026-02-20T22:42:08.487000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1dc0d1e3435f8d461f0fbffe39090f1b011c439f54a1f2d83e19962383798784","AUTHORIZED","6998e34055ebe424e310c197","2026-02-20T22:42:08.269000","2026-02-20T22:42:08.269000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","7816cb3cdaf2df82410f89f6285f92da7c963cba97c37b272acab51ae2dd1dfa","AUTHORIZED","6998e34093baf9a4a7347230","2026-02-20T22:42:08.019000","2026-02-20T22:42:08.019000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3b72e3a6a6b3fea9ba5f8677e4bbb26b714e327a687c2dbe29018e34ab483101","AUTHORIZED","6998e33fc68c7577c2933d6a","2026-02-20T22:42:07.610000","2026-02-20T22:42:07.610000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","b68de78b70cb90aa21080167b08a51697466ffe23ef40304c0a39ee042294747","AUTHORIZED","6998e33f59f914a5ba7db7c0","2026-02-20T22:42:07.165000","2026-02-20T22:42:07.165000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c44da2696bca4ee5e54d8e074760bd72c08e70dd11e0cbda16789d4ee0d2313d","AUTHORIZED","6998e33ef816eba8f8ef65bd","2026-02-20T22:42:06.294000","2026-02-20T22:42:06.294000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","fd2e673228d6ccea24558a7db12c7b6dbf8afe79c7796425f7111ecb4dea79e7","AUTHORIZED","6998e33e795d5a8675ebe702","2026-02-20T22:42:06.028000","2026-02-20T22:42:06.028000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","7944ef66d53c49ae627c385b354adb4d9aec69a9320d8ba6440e402b5ebab10b","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","67024a529eaeed61e3de882767aa90550842634e9b04200bcfc3e954e8f707ff","AUTHORIZED","6998e33d2ee43836a62c8569","2026-02-20T22:42:05.635000","2026-02-20T22:42:05.635000","68dbfcb329e82d13ee45e2a3","false"
